
2015-02-22 04:26:20,The roads are horrendous. Stay safe friends 💞
2015-02-22 04:26:17,"#laureldewitt and the #bride.
Bravo on an amazing show. #fashion #fwny #frontrow #fwny2015 #love… http://t.co/OQFESSSwQX"
2015-02-22 04:26:16,That week where you don't know what day it is but are hyper-aware of how many days you have left until the bar exam.
2015-02-22 04:26:11,"@EricGuster Hi, what episode is it with Andre pitting the 2 brothers against each other? Just started watching it, Thx"
2015-02-22 04:26:04,Surviving the rain and snow with Jack and Cokes. @ Madam Geneva http://t.co/nYObSurSy9
2015-02-22 04:25:28,Do you guys know the song You From the 1975? That's my song
2015-02-22 04:25:11,@FiftyShades I don't like the movie!
2015-02-22 04:25:04,@ShawnBoburg so the chairman basically had the flight to himself?
2015-02-22 04:25:02,I would be the one to be fixing popped tires in this weather
2015-02-22 04:25:00,@xMGWVx @xxxCENSOREDxxx @TMSKR402 Please follow me and retweet me and I will do the http://t.co/IUZsSNWcy5  @illuminatii7
2015-02-22 04:24:59,@RonaldKoeman I think you're ready to coach the Barça.
2015-02-22 04:24:58,@Kprzy7 @duds1344 people who try to escape the friendzone
2015-02-22 04:24:55,@nytimes now the assaulters will arm themselves and now we can have shoot outs on campus!!!! #anotherdooseyidiots
2015-02-22 04:24:52,Lmbooooo  😂 a little school humor!The same applies to college!  #Collegelife #Schoollife #jokes… http://t.co/TM3cudS24s
2015-02-22 04:24:46,@AmateurPornPixx if I knew this coast guard would be there to save me I'd go drown my self right now in the ocean! Lol
2015-02-22 04:24:38,"I'm at The Raines Law Room at The William in New York, NY https://t.co/9BbNsxvp69"
2015-02-22 04:24:37,Why why why I just called 911 again I wanted to go to sleep but I hear I'LL FUCKING MURDER YOU down the block
2015-02-22 04:24:25,I told y'all wait on it its here new York's hottest nigga https://t.co/PJ4mm2OPQm 🌚🎤🎧#GUNANDMASK 🔫get that
2015-02-22 04:24:25,"so I'm watching a Chris Letchford playthrough and look at the comments... ""he fingered a girl once. she died."""
2015-02-22 04:24:15,🍸🍝🍹 // 022115 @ The Meatball Shop Greenwich Village http://t.co/1F02xZzIkU
2015-02-22 04:24:10,I'm the gay Pete Doherty.. #sameteeth
2015-02-22 04:24:08,@rosexmonroex best ass out in porn and maybe the planet get familiar !
2015-02-22 04:24:05,"Jackson Pollock @ The Metropolitan Museum of Art, New York http://t.co/jU1TEB21RD"
2015-02-22 04:23:57,The snow is only cool on school nights
2015-02-22 04:23:56,"“@Leana_Eugene: @AnnievaConlon yeah me too that's the whole reason why it's my avi, so everyone can see your amazing car👅💦”thx"
2015-02-22 04:23:54,I'm going to sleep listening to Jacobs EP it's the best way to go to sleep @JacobWhitesides
2015-02-22 04:23:53,Keep the 30 on me like I'm Stephen Curry 🔥🔥
2015-02-22 04:23:50,Spent my whole Saturday in the hair salon with my aunt 🙍🙍🙍
2015-02-22 04:23:50,Damn Miami losing today really could've helped their resume. They have to beat UNC and do well in the ACC tournament
2015-02-22 04:23:49,Couple kids out on the town @lindseybjoseph @ Gansevoort Park http://t.co/LgVvRdIRhc
2015-02-22 04:23:42,“@AmericanAir: We're sorry for the delay. We're now showing a departure time of 11:45p.” I understand delays but why board us at 9?
2015-02-22 04:23:41,When the snow washes off your emo #relatable http://t.co/e4LXVZz6Rm
2015-02-22 04:23:27,We all want someone in the winter but as soon as spring hits and the weather gets warmer most of ya Guna be wanting to be single af 😂😂
2015-02-22 04:23:23,How's the hockey game?
2015-02-22 04:23:17,Am i the only one who actually enjoyed 50shades???!!
2015-02-22 04:23:11,@justex07 you seem to suffer a lot of technology issues. You may need to consider a Little House on the Prairie lifestyle.
2015-02-22 04:23:07,In #Odessa prorussians left a bomb near the restaurant which feeds Ukrainian soldiers. #Ukraine #nowar #stopputin http://t.co/dp72hPC5y7
2015-02-22 04:23:00,"RT @JohnGeiger_: I just wanna see all the people around me win. 

Real simple."
2015-02-22 04:23:00,Hard No “@CatoInstitute: .@David_Boaz gave the first copy of #LibertarianMind to @SenRandPaul. Have you read it yet? http://t.co/6Ulrnf8AsR
2015-02-22 04:22:59,"i see your ""#love"" and raise you ""#friendship"" as most loose RT @_jessyfora: ""Love"" is the most loosely used word in the #English #language"
2015-02-22 04:22:46,smoking weed like I'm from the islands
2015-02-22 04:22:42,I'm at this leadership workshop upstate but I'm so close to the Connecticut boarder that my tweet location thing is wrong
2015-02-22 04:22:33,Great night out in the city with my lovely ps @amandaewingg frank and raffy &lt;3
2015-02-22 04:22:29,@Eli_12 deadass 😭 but I'm chillin til the summer time then I'm back on my shit 😈
2015-02-22 04:22:28,"Lol at this random, corny white dude being in the same friend circle as Kevin Hart and Turtle. #thinklikeaman"
2015-02-22 04:22:10,I don't like being lovey dovey all the time it's corny.
2015-02-22 04:22:09,So I'm shoveling the 3 inches of snow off my car and a large chunk falls into my boot 😄
2015-02-22 04:22:02,Best night with the best people.
2015-02-22 04:21:49,"Went shopping with sugar daddy, the guy recognized me, and he said they're actually hiring if I wanna drop off my resume! 😁😁😁"
2015-02-22 04:21:46,You Don't Gotta Tell Me...I Know I'm The Shit 💩🔥💋❤️ @ East Harlem http://t.co/3E8KF3C6e0
2015-02-22 04:21:46,the things i would do for trey songz sigh
2015-02-22 04:21:36,What the fuck is the ending of Gone Girl
2015-02-22 04:21:35,I just watched TMR again and all I was staring at was how on point minhos hair game was the entire time
2015-02-22 04:21:34,@G4me0ver_  Please follow me and retweet me and I will do the http://t.co/IUZsSNWcy5  @illuminatii7
2015-02-22 04:21:32,The snow makes me wish I was on a beach 🌴👙 @ Atlantis - Paradise Island Bahamas http://t.co/hyq2pBCti4
2015-02-22 04:21:27,“@7_randy: On god this is the cutest roach ever http://t.co/S6NewXXRZS” looks like @Krizzofire
2015-02-22 04:21:23,@__Nochillbutton lmfao that's what the chart says
2015-02-22 04:21:21,"#Goodnight NYC , have we broken the back of #winter yet? #beastoftheeast #coldapple #February blues… http://t.co/zsvTYq3rIb"
2015-02-22 04:21:18,coconut slushy on the floor  ❄⛄☔
2015-02-22 04:21:13,"""It's motivation. Some people are gifted at specific things, but I had to develop. The thing I'm most talented at is the ability to learn"""
2015-02-22 04:21:13,When I lose percentage while in the charger &lt;&lt;&lt;&lt;
2015-02-22 04:20:54,"Been through some shit but, yet you're still the one I wanna do this wit"
2015-02-22 04:20:48,Lol.  I like that.  Was at a conference today. Was the main topic of discussion.  I don't like the term much. Pretentious and elitist.
2015-02-22 04:20:47,In my mind. I can choreograph for the GAWDS. buuuuuut. I'm not that bomb.
2015-02-22 04:20:47,My friends and I are stoned getting really emotional watching the Tom Ford runway.
2015-02-22 04:20:45,"My new strategy is to stay posted at the bar and wait for drunk ass people to spill on you, we haven't paid for a drink in at least an hour"
2015-02-22 04:20:39,My heart can still not be found because I've looked all around and my heart will not be found. Look at me now I'm on the ground.
2015-02-22 04:20:36,@subhani9211 Please follow me and retweet me and I will do the http://t.co/IUZsSNWcy5  @illuminatii7
2015-02-22 04:20:35,Did my sister just get another pair of loubitons😔 Wtf why are we not the same size
2015-02-22 04:20:34,Its 11:20 and my dads freaking out cause the house had not water ... Oh geez 😒
2015-02-22 04:20:31,"@Eli_12 I hear you , I'm the same way now I rather be chillin than be always out &amp; shit ."
2015-02-22 04:20:27,"💬
👤 you're haircut is fresh af, you fresh af In general and one of the smartest people I know. You my homie"
2015-02-22 04:20:21,#canitellyou I'm so #overthesnow and the #slush and the #freezingcold Manhattan should be renamed… http://t.co/RIBMORPZ0M
2015-02-22 04:20:20,The Weeknd / the knowing
2015-02-22 04:20:18,"@ThankMeLaterx3  could u let me know what Andre did 2 separate the brothers? Just started watching Thx, what scene plz"
2015-02-22 04:20:09,i think im the only one here
2015-02-22 04:19:55,“@NYAAWW: LMFAO THE DRIVER MESSED UP FOR THIS😭 https://t.co/yewOwQ5GaO”@_mollyhaynes
2015-02-22 04:19:47,"American Sniper should win Best Picture because of the Fake Baby, biggest laugh of the movie marathon so far."
2015-02-22 04:19:43,"I made a 24 point comeback to tie 35-35 at the half, just so I can fumble and lose by a field goal. #maddenultimateteam"
2015-02-22 04:19:37,Got THE best surprise today ! Can't wait!
2015-02-22 04:19:25,Just found the new(?) 70s Scandinavian erotica Netflix section.. I heart Dagmar
2015-02-22 04:19:10,I hate the fact that people change and feelings change .
2015-02-22 04:19:08,"Watch what you do in life, in the end we all answer to something"
2015-02-22 04:19:05,@UEvenTieDyeBro only the shirt on the right it availiable!
2015-02-22 04:19:02,Nothing like walking out of marina's in the pouring rain and completely busting ass in front of her house :) #goodlife
2015-02-22 04:18:57,Bailey is a sleepy girl @ Riverdale The Bronx http://t.co/6s9tGktXHO
2015-02-22 04:18:56,"Kids love Gnocchi 
I will never forget the first time I put one in my mouth. It was the softest most… http://t.co/IfjBDQMRPh"
2015-02-22 04:18:55,The World Champ! @ Videology http://t.co/I16APALByp
2015-02-22 04:18:43,The struggle is real. Fish and a RiceCake &gt;&gt; https://t.co/5hAjQHnzq0
2015-02-22 04:18:39,I just confused the shit out of my mother by making her watch Gone Girl 😂
2015-02-22 04:18:38,My #bollywood look for the #desi #wedding #sari #Bangladesh #bengali #bangla #bengali #shumayabang @… http://t.co/EbhkwB9KDl
2015-02-22 04:18:28,"Ready for the show 

Listo para el show @ Melrose Ballroom http://t.co/SWJ2x7LTDk"
2015-02-22 04:18:24,@becckkkks @sassytbh every time you're in the car
2015-02-22 04:18:22,"And old dudes, they also are the worst"
2015-02-22 04:18:20,I PUNCHED THE VENDING MACHINE AND WE GOT TWO BAGS OF CHIPS YOOOO
2015-02-22 04:18:17,hop the fence to metlife looking for @OBJ_3 😍 http://t.co/bqMzCV4T2P
2015-02-22 04:18:13,"Short stay, never did the four play never kiss a chick nowadays because it's risky."
2015-02-22 04:18:11,@noraxxalien THE HAIR. http://t.co/k3bDADPcWs
2015-02-22 04:17:50,@jackieerodz2 ur not the only person😔
2015-02-22 04:17:47,"on the real ion believe in that ""best friend"" shit no more 😂"
2015-02-22 04:17:45,Amazing what you can hear on the phone in the background 👌
2015-02-22 04:17:38,🙏 when a God sees his reflection in the mirror 🙏 http://t.co/xIDn9nMHQo
2015-02-22 04:17:37,S/O to AK for keeping me in the loop. Cool Guy ✊. . Go out to Griffin Tonight guys! http://t.co/USBMLirCka
2015-02-22 04:17:34,Only I would go to 7/11 for a slurpee while its snow on the ground
2015-02-22 04:17:25,“@diorgod: this girl is the best thing that's ever happen to me 💖 http://t.co/9jaq6wZCKJ”😩
2015-02-22 04:17:18,"""@anthonyhowl: The party is just heating up in this frigid weather !!!"" It's going to get even warmer @MoheganSun @THEBLUEGOOSETAV"
2015-02-22 04:17:17,"Take me into your loving arms,
Kiss me under the light of a thousand stars, Place your head on my beating heart...I'm thinking out loud💞💖💓💘"
2015-02-22 04:17:16,"Either all these parents are overstating things or the Tooth Fairy really stiffed me. $13.25 per tooth? Seriously?!
http://t.co/mClTWYrGVi"
2015-02-22 04:17:15,It's #snowing in #nyc but we still made our way to the #highline and got a photo. @ High Line At the… http://t.co/mzRdMCzxOy
2015-02-22 04:17:15,A happiest of birthdays to my bestest friend in the whole wide world. So thankful to have spent… http://t.co/cKwYXrJWZB
2015-02-22 04:17:13,Don't do it to yourself or the other person.
2015-02-22 04:17:10,But hearing the scripture with that many 6's you should be afraid™
2015-02-22 04:17:07,Is it intellectually dishonest to say the Westboro Baptist Church is not Christian? @rcallimachi @AsraNomani
2015-02-22 04:16:43,Game night on the Upper East Side.  #clue  #boardgames #tacos #nyc #sangria @starfly2 makattack82 @… http://t.co/kEyTYV71a1
2015-02-22 04:16:40,"@NickBiagini ""THE THINGS WITH THE BUTTS ALEXIS"""
2015-02-22 04:16:38,The @EmpireStateBldg in the snow earlier today... @ Empire State Building http://t.co/CySq2m2Oxr
2015-02-22 04:16:29,The man from space... Classic #honeymooners
2015-02-22 04:16:28,@StripperClown @Daesh_Clown_Bag @Ass__Clown__9 @BoClown187 wham!another not funny almost sad comment from the clown whore! Nicely done moron
2015-02-22 04:16:23,The lovely @itsmeleighton. #leightonmeester #gossipgirl @ Irving Plaza http://t.co/erSoKsGimv
2015-02-22 04:16:12,On one hand he's dating you which is like damn ass is fat but on the other hand hes dating you so idont wether to applaud him or cry for him
2015-02-22 04:16:09,I think I'm gonna jump the gun and go to Disney over spring break 👀
2015-02-22 04:16:02,"With probably the most famous gay Korean man in EVER, @TonyHong1004 &amp; my one &amp; only Anny Suh of… http://t.co/ewZL6eTq8z"
2015-02-22 04:16:02,@RWISI_Group @rt_goose Please follow me and retweet me and I will do the http://t.co/IUZsSNWcy5  @illuminatii7
2015-02-22 04:16:00,@Christieelorenz Nina and I are the same height how cute
2015-02-22 04:16:00,Ugh truly no other person can be close to as how the best Chris is 😩💕
2015-02-22 04:15:59,Literally just fell down a flight of stairs and smashed my head and its not even 1130 yet.. WUTttTt the fuck is wrong w me
2015-02-22 04:15:57,Let the fun begin 💆😪
2015-02-22 04:15:56,And then the snow turned into rain.
2015-02-22 04:15:53,@noraxxalien THE THE THE OMG IT'S PERFECT http://t.co/7nYTnv3Zfl
2015-02-22 04:15:42,My boyfriend deserves all the shiny rocks ❤️
2015-02-22 04:15:40,The cab drivers playing birthday songs for Hunter
2015-02-22 04:15:38,"“@Battlefield: Hey guys, I spotted the donuts. More treats: http://t.co/2CCTiAnRu3 http://t.co/dWiEThcRsb”"
2015-02-22 04:15:27,"I'm at The Lodge at Gallow Green in New York, NY https://t.co/VhKHjAosgs"
2015-02-22 04:15:21,I AM IN LOVE WITH THE CO- JK WTF NO. I AM IN LOVE WITH A CHILDISH MOVIE.
2015-02-22 04:15:19,❤️❤️😘🍷happy bday @ The Spread http://t.co/9ukpmkscpO
2015-02-22 04:15:02,It's a #pinball sort of night. pinballlife #pinballastoria #nycpinball #pinballer #queenspinball @ The… http://t.co/GiasigWTEk
2015-02-22 04:14:57,Ready for the late night muchies ? Or maybe you got the munchies right now. Stop by now or later.… http://t.co/ehAEAvVv6z
2015-02-22 04:14:54,The cab driver just played happy birthday for Huntwr
2015-02-22 04:14:47,The legendary Roy Lee Johnson's first show in New York City ever! #digdeeper #music #musician #guitar… http://t.co/MZ4LwvlZyP
2015-02-22 04:14:45,"In a cab, heading home and just passed the church my parents got married in on 66th and Central Park west. #nostalgic #family"
2015-02-22 04:14:41,"Staying warm with a pint and some good food #NYCcold (@ The Spotted Pig in New York, NY) https://t.co/HlSGoXGqNl"
2015-02-22 04:14:40,@RobertoPlatano facts niggas was rolling in the snow and shit lmfao
2015-02-22 04:14:33,@Robotb loves this and I'm less than… ★ The Adventures of Baron Munchausen (w/ Robot at The Wilbern Stronghold) — https://t.co/pS9X0WsMmy
2015-02-22 04:14:30,@SoShockingFact @rt_goose Please follow me and retweet me and I will do the http://t.co/IUZsSNWcy5  @illuminatii7
2015-02-22 04:14:20,Watching JJ Grey &amp; Mofro from the balcony @marcusparsley just killed his solo. @ TERMINAL 5 http://t.co/wqNPXyJdBR
2015-02-22 04:14:16,The amazing @itsmeleighton 😍 @ Irving Plaza http://t.co/EhLTxBJJ5t
2015-02-22 04:14:15,I always see the good in everyone
2015-02-22 04:14:14,@adhikarirohit65 @rt_goose Please follow me and retweet me and I will do the http://t.co/IUZsSNWcy5  @illuminatii7
2015-02-22 04:14:11,@RobertoPlatano nope just in the street lmfao
2015-02-22 04:14:11,"There is no shame involved in being in love with the sexiest man on earth 😍 ""@_Simbasworld: 😩😩😩😍😍😍👅👅👅💦💦💦 http://t.co/0K3Kn0OnaG"""
2015-02-22 04:14:08,I had one job... To throw her 30th b day party! With the help of some amazing people and her close… http://t.co/64IQeqOBtp
2015-02-22 04:14:07,Get outta the way! 🏃🏃🏃#ny #nyc #NEWYORK #manhattan #america #usa #newyorkcity #midtown… http://t.co/EN9p5wb9Y1
2015-02-22 04:14:07,So many celebs at the game last night 😍😍😍😁🔥 @TheGarden http://t.co/3ukdxnCcUE
2015-02-22 04:14:06,"Out of all of the girls your my one &amp; only girl, ain't no body in the world tonight 💋🎶"
2015-02-22 04:13:58,@abaiers just wondering .. Was there a reason the book Gulliver 's Travels was chosen? #RenewSleepyHollow #SleepySlumberParty
2015-02-22 04:13:57,The birthday girl and a magnum of piperheidsieckus... @ Flute Gramercy http://t.co/cCVGClHBdS
2015-02-22 04:13:56,It's currently snowing and the birds are chirping 🐤🐔🐥🐤
2015-02-22 04:13:46,I should get an award for the greatest friend of the year
2015-02-22 04:13:39,Vince young was THE TRUTH in college
2015-02-22 04:13:29,I'll put everything on the line...every penny nickel and dime 💵
2015-02-22 04:13:25,@John_Famouss you got the same number?
2015-02-22 04:13:23,@giigii_v honey love? More like lovin the crew!
2015-02-22 04:13:23,When you ask me if I'm watching the Oscars http://t.co/T0YITDdn3N
2015-02-22 04:13:22,@JeffPhilly @rt_goose Please follow me and retweet me and I will do the http://t.co/IUZsSNWcy5  @illuminatii7
2015-02-22 04:13:22,Watching And The Oscar Goes To... on @CNN The history of the #Oscars makes me nostalgic  #Oscars2015
2015-02-22 04:13:21,trime_jewelry for the win! Make your own modular design with a kit! #coveting #handmade #diy @… http://t.co/VO1oD593Be
2015-02-22 04:13:08,We're a half hour into the movie and the kid knocks out.
2015-02-22 04:12:58,The fact that I just saw my boyfriend tonight😭😍❤️💦
2015-02-22 04:12:58,@jordanbrianl never read the comments
2015-02-22 04:12:43,"@LauraBehnke Love the tie!! Have a great night, stay warm and safe."
2015-02-22 04:12:39,@PassionTentacle the first cap America movie
2015-02-22 04:12:38,Trapped on the runway without a gate 😭😭😭😭😭😭😭
2015-02-22 04:12:37,The things I can't change are the reason you love me
2015-02-22 04:12:36,@6somewith5H forgot the part where he shoots airballs.
2015-02-22 04:12:25,"Slipped &amp; fell on Elizabeth St today, on the ground I looked up &amp; cried to God (@taylorswift13) ""Is THIS whats been waiting for me?"""
2015-02-22 04:12:23,"AFTER JUST A 2 HRS TODAY, THIS WHAT I MADE. http://t.co/kIHcRZwWnX IS THE WAVE 👍👍💲💲 http://t.co/7BgxX1TKPR"
2015-02-22 04:12:21,Some people have the wrong mindset
2015-02-22 04:12:17,So hyped for my #alphaamino from @Cellucor ready for the best recovery ever #iamalpha #cellucornation http://t.co/ZMD5Lhw1MF
2015-02-22 04:12:15,@LaurenKrisowaty my hair dresser wants me to dye mine dusty rose when the semester ends
2015-02-22 04:12:15,Of course it didn't take long for 200 cupcakes to leave my table at The Leukemia and Lymphoma Society… http://t.co/ZauhiA6P9H
2015-02-22 04:12:14,"Make baby girl come
Out of her shell and raise hell
Don't stop till the cops"
2015-02-22 04:12:11,"If your icon is of Cam as the joker but you don't watch Gotham regularly, you're trash bye"
2015-02-22 04:12:07,@Vergalici0us favorited for using the word troglodyte
2015-02-22 04:11:50,@BeavOFWGKTA this is from the Euro finals they lost to Italy
2015-02-22 04:11:50,"Just my luck. Freezing one day, snow on the next."
2015-02-22 04:11:44,"Nigga talking shit. Put his mouth to the metal, now they call his ass break face hmmmm lol"
2015-02-22 04:11:39,@Abraham_R_69 haha I couldn't go but I remember the stories 😂😂
2015-02-22 04:11:33,Trying to get my dad to get me Maroon 5 tickets is the most productive thing I've done all day
2015-02-22 04:11:32,Though I have to say that Fogerty is the best act I've seen at a major sporting event in years.
2015-02-22 04:11:19,The Subway Rider's Throne @ MTA - 116th St - @Columbia Univ http://t.co/uv9jMyjxnl
2015-02-22 04:11:13,The fact that they killed this shit blows mine 😂😂😂 “@BlackPplVines: Black people get turnt to anything http://t.co/ldP47WODyd”
2015-02-22 04:11:00,RIP The Late Great Malcolm X http://t.co/0to5ZH766g
2015-02-22 04:10:58,@nickrizzo holy crap. Boogie-Woogie World Masters. Imagine the pressure that man must have been under.
2015-02-22 04:10:56,"If I find myself getting involved in municipal government to start my political career, I would fix the lack of quality education in Ptown"
2015-02-22 04:10:40,"#hboboxing RIGHT NOW has the real Ivan Drago vs Apollo Creed cause dude... Where's ""THROW THE DAMN TOWEL"" guy in the brit corner?"
2015-02-22 04:10:32,@ThatMetalShow re-watching that metal show new season. It is the best @EddieTrunk
2015-02-22 04:10:21,@llstar_ @rt_goose Please follow me and retweet me and I will do the http://t.co/IUZsSNWcy5  @illuminatii7
2015-02-22 04:10:21,The feeling of being replaced is probably one of the shittest feelings you could ever feel
2015-02-22 04:10:12,The conjuring still scares the crap out of me #saturday
2015-02-22 04:10:10,We get John Fogerty. The NFL gets Katy Perry. So much for sex appeal.
2015-02-22 04:10:09,@nicoleshkreli @CuteEmergency why the fuck
2015-02-22 04:09:59,At 11PM the #BedazzledSnowRuler measured 4 inches of snow in the Twp. of Washington.  Sleet is… http://t.co/BOkshAuksg
2015-02-22 04:09:53,"The art of public service stems from no ethnicity, race, religion, socio-economic status, age, gender, sexuality bias so everyone can do it!"
2015-02-22 04:09:47,“@LoveAllegra: I want to go to the aquarium”we out
2015-02-22 04:09:41,"@davidbowieUB40 @AJWilson2o Not salty, just able to recognize who the shitty fans are. Doubt you'd say that stuff to any player's face"
2015-02-22 04:09:40,Dinner view #firstanniversary @ The Four Seasons Restaurant http://t.co/hjQXvmhTfp
2015-02-22 04:09:37,I'm still in shock I had to pay 20$ for a damn official apple charger cuz the booty ones won't work on my phone
2015-02-22 04:09:33,".@Fitz1776 Ok, but are you also prepared to ask the same question of all self-described Christians in the US, clergy included?"
2015-02-22 04:09:30,Wait mer just did a full 180 in the middle of traffic #wealive #blessed
2015-02-22 04:09:27,@TYR4NNY ICNANT usaoKSKSKAK SHE JANS RLSOA SNCKANA. T NT EVEN THE SAME PERPSN
2015-02-22 04:09:26,Foo for the ride home. Still In my head from watching video with @tracyramone http://t.co/7sokZUn401
2015-02-22 04:09:26,"I really can't watch the news, it's soooo sad 😢😢😢😢😢"
2015-02-22 04:09:21,rustinbluez taking the stage. #winterrocks #astoria #lic #livemusic @ The POP BAR http://t.co/K7vOZWqcen
2015-02-22 04:09:21,And we're closed! #elephantman #Broadway @ The Elephant Man http://t.co/bgGW9Yf1vS
2015-02-22 04:09:19,The interceptor. 'Nuf said http://t.co/1x5W8B6PDO
2015-02-22 04:09:09,🍄 yo you my realest friend ever ILYSM you were my friend when I was ugly you the realest and your so beautiful and cool
2015-02-22 04:09:05,When my mom used to tweet 😂😂😂 RT @continental_red: I've been kidnapped. I am in Forever 21. Oh the music is so loud. How did I end up here.
2015-02-22 04:08:57,75 percent of the way to about throw my Xbox out the window
2015-02-22 04:08:54,Chances are there are more escalators at your local mall than there are in the entire state of Wyoming.
2015-02-22 04:08:52,#uber Tired of Uber drivers ignoring the phone call and when u hit app again ..Surge pricing #ubersucks
2015-02-22 04:08:50,@__Nochillbutton got the pums 😎 lol
2015-02-22 04:08:40,"I'm holdin on your rope, got me ten feet off the ground"
2015-02-22 04:08:26,literally the best night of my life.😩😍😭
2015-02-22 04:08:25,Live painting brings the mothafuckin crowds #facemaskxx #fmxx #maskup #nyc #brooklyn #artist @… http://t.co/RAUJl1nixc
2015-02-22 04:08:16,Not the prettiest but it's a win! #BearDown
2015-02-22 04:08:14,On one hand I am the most stereotypical gay person and on the other I'm obsessed with badass things like that
2015-02-22 04:08:09,@thevolves @rt_goose Please follow me and retweet me and I will do the http://t.co/IUZsSNWcy5  @illuminatii7
2015-02-22 04:08:08,Watching the news is depressing.
2015-02-22 04:08:06,"The women in my world save me daily 💜 queens, sisters, womanhood is so beautiful when you support and inspire one another! I'm here for you😘"
2015-02-22 04:07:50,I'm excited for the subway! @ Mta Subway 72Nd Street 1/2/3 Trains http://t.co/UaEDhle1Dd
2015-02-22 04:07:45,“@whoiscapri: 85. how do u feel about the kylie &amp; tyga situation?” ppl just mad tyga and Kylie rich &amp; they broke 😭
2015-02-22 04:07:39,BIRTHDAY IN AN HOYR TURN THE FUCK UP
2015-02-22 04:07:30,Happy birthday to this beauty 💖 Love you so much Val 😘 Let the night begin 😏 @ The Palace Restaurant http://t.co/WaQFbbI9cB
2015-02-22 04:07:23,Bringing the wood bison back to Alaska http://t.co/46rbU3tJ6B
2015-02-22 04:07:18,"“@BriannaBernard1: When bae calls you for the first time 😂😂😩 http://t.co/CeldbG7cnF” 
@taliarosadoxo USSSS"
2015-02-22 04:07:14,@TheDrunkyStory @rt_goose Please follow me and retweet me and I will do the http://t.co/IUZsSNWcy5  @illuminatii7
2015-02-22 04:07:12,You ain't see nobody in the streets now😂😓
2015-02-22 04:07:10,"When you the only black person in class and a white kid read ""nigger"" out loud in class but u gotta play it off cool http://t.co/w8rz6nkRJ7"
2015-02-22 04:07:05,@Meatloaf_Nikita I SEE YOU IN THE FUBU FASHION SHOW GURL http://t.co/gItxH7E8Ny
2015-02-22 04:07:00,ur not a nyc student if u haven't tried to make the bus before 9pm for that free ride
2015-02-22 04:06:58,Tonight with the ladies 🙌 #BTS @ Izod Center http://t.co/0dcugAgYJ8
2015-02-22 04:06:48,"This weather really has me missing the summer, Take me back to DR  😩😩😩😩😩🙌🙌🙌 http://t.co/lr07p0ZsBU"
2015-02-22 04:06:35,I went to the spa for a massage today…omg I am on cloud 9
2015-02-22 04:06:34,Dude can you believe that the time period from 11pm-3am is 4 hours like it feels like one holy
2015-02-22 04:06:23,#twatter for the big girls
2015-02-22 04:06:21,Hail to the chief!
2015-02-22 04:06:14,So symbolic to watch American Dad in the USA #showtime #american #usa #hotel @ Sheraton Brooklyn New… http://t.co/428Elo89QO
2015-02-22 04:06:06,"@millswem That It he believes America dies everything wrong so he apologizes

If u haven't seen him I doudt u watch the news"
2015-02-22 04:06:02,@SeanLCreme beginning of the comeback bro.
2015-02-22 04:05:55,The last episode of Snooki&amp;Jwoww was so cute😭😭😍
2015-02-22 04:05:53,Me when I get home from the gym. http://t.co/1xK5OlnaqF
2015-02-22 04:05:41,"Texting in the Classroom:
https://t.co/xi6tFNJK5Z"
2015-02-22 04:05:32,"""mom can we move to florida""
mom: ""only if we get grandma and grandpa to come""

Now i gotta convince my grandparents to leave the state"
2015-02-22 04:05:26,Avatar for the night
2015-02-22 04:05:25,@MattHowe_t4l what's the street I mean like which part.
2015-02-22 04:05:25,White House Names Dr. DJ Patil as the First U.S. Chief Data Scientist. http://t.co/kDV64yrwvo NB @KeyInsite
2015-02-22 04:05:10,“@whoiscapri: 85. how do u feel about the kylie &amp; tyga situation?”LOVE THEM
2015-02-22 04:04:59,“@whoiscapri: 88. do u keep your thoughts &amp; opinions to yourself or speak on them?”I SAY WHATEVER THE FUCK I WANT
2015-02-22 04:04:58,I hate Doing favors for someone who wouldn't do the same for me.
2015-02-22 04:04:55,The girls. @ Central Park http://t.co/Y69tQvp6Nz
2015-02-22 04:04:48,When the squad cancels the plans last minute 😂😂😂 http://t.co/fQ97Kom6SV
2015-02-22 04:04:46,"Wow, if you haven't seen The Imitation Game, you're late to the game. Incredible story, incredible genius!"
2015-02-22 04:04:43,That wasn't me coming out of the closet that was me saying I'm selfish and self centered and have no use for other people in a romantic way
2015-02-22 04:04:40,Thank you kellyschirmer for the tickets and taking me to the game today! Legend! And thank you… http://t.co/enQY76h80q
2015-02-22 04:04:38,@suchaproblem09 it's just apart of the article she rted.
2015-02-22 04:04:38,Wine for the night 🍷
2015-02-22 04:04:36,Happy Birthday val you're finally legal!!💁 love youuu so much💕 @ The Palace Restaurant http://t.co/D2gx8X7F3x
2015-02-22 04:04:27,@bugbae WHAT THE FUCK HAHHAHAHAHA
2015-02-22 04:04:19,@amediumformat @ The Cabinet Down Under http://t.co/mPd2ZLOtUT
2015-02-22 04:04:18,running through the 6 w my woessss
2015-02-22 04:04:17,grandchild 28 and 29 are on the way..um wtf
2015-02-22 04:04:12,@rt_goose Please follow me and retweet me and I will do the http://t.co/IUZsSNWcy5  @illuminatii7
2015-02-22 04:04:10,@ItsLeoJ it seems i learned that the hard way
2015-02-22 04:04:07,What's New York City if there isn't someone rolling a blunt on the subway
